key,status,group_index,family,imagespace_enum,imagespace_class,stage,descriptor_hex,dxbc_sha256_1_6,raw_hlsl_sha256_1_6,contract_sha256_1_6,dxbc_sha256_1_7,raw_hlsl_sha256_1_7,contract_sha256_1_7,canonical_source,source_disposition
6|PS|281019393,changed,6,Lighting,,,PS,0x10C00401,218D1883658B9AF8800C404F51207F391C5EAA9563E38A0F0DC11AFED1B786F4,F49B182E369C28C9854AF45268A94FB1A0837A2D25D20530DE39C32943860F5A,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,8977BAC09C4CCEB70390BF23699F07125641BECC3084E524A4262FC432B6D3E1,18205D0B17A1D88B831B9EA5E9C5B681B8C70ECCBBB938F129F8A7E200876D14,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281019905,changed,6,Lighting,,,PS,0x10C00601,393588F4C0E1F2612C96538717248D4CEA6E1EA2C99AC7E7656235C909322B9C,A3CD6BB885F08126EE649EAAEED2777ACC517DD31561D19EF8C6C3126756BDCE,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,51CD5AB6980D50EE52B34467F92C41AB8FEE7688D05E10C9651E07D86AA5083E,5993BF30EE04A51B8915ED4F522C67570E03C799B0F5C12698C7B50D96DA9824,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281034753,changed,6,Lighting,,,PS,0x10C04001,172ACF5AB8C3317DC96F193322E4F6075971A57954B85BEFFF3FC309E9186680,8B9E98C00B8A8D0EF59A80C41F1D8D41DB9225FFCFFD2F2D6DF8B950ABB1B3AE,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,F024FAD74B7D9D9CBF881E3E61213EB0630F40E139EBB503252DEB5DD87716DC,F2792EDD597A51BEFAD8F4C53E72F7CD584A77C0903FF174DB29680A5687854B,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281035265,changed,6,Lighting,,,PS,0x10C04201,916B295A5022D52145FCABFE67882A58A08ECB2C8DAA18641F53D67E7B4867BF,ACFD2635D7D3DEB6B6E29D210AA8C4179D0B8BAD2D6BF801BF39EBF827AD7D6F,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,14BE244D894095002B0C73EE1517DDD263E8DE8E724384D4ADC83870D22C69EA,B0C637B2E1B92897D17254BCC2970CA629F8AA2D51CFD5FC01B5C4894C7A8177,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281035777,changed,6,Lighting,,,PS,0x10C04401,D9E38A9BD3939DE09315E4C0161CF61C919371A6688610977CF766522EFC000E,A93BAA2B37DACC7E56C0487D0AFF539BAA598194F3A701A4C2D4DB5D76DE8B34,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,EE46375BE9DCD12D915A12C309CB9F2FCD66CFD759FA70122410226C1693B7DE,1178E00F0A6C1E22BAF3EB3BD7B7E60061DAB98A16625E5087627509C3DDD8D0,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281036289,changed,6,Lighting,,,PS,0x10C04601,A0FC476987C867F9CEA163F7434921574FFA5D97B31AAA54E0A64A9C923497E1,B04A8ACB11FB0255D5C7B71C09197467DB08F3C86E332D78C968BA5514B81031,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,BFE79413EA04E0550E56E857E33353F6F3B434675E06A5DCD6556A5C62C0A518,3FE917652E86ABA7A780BCEA573E1909EE4411E649C9B5A0EFC1223D598C5AD3,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281042945,changed,6,Lighting,,,PS,0x10C06001,04A210A733F665C3907A425FED23332F1DCC21712EC1A770AB631DB77169AA72,2A5B32440F2D7AC20B5553F363B03B8DD4228B47ABB4C36F1D55809429C7839D,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,39A86107485CC8F04D384B4E703625547A3C983DB7DAEA00B25E09F105BD4FFB,EA024C93778968BC7064B3503F092CFA9AA7A573E00FF9BAA802E71EA6ED3CAB,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281043457,changed,6,Lighting,,,PS,0x10C06201,B39C02ABBB006B437B8DF5FC882CD76D454A9A46664451EF14574FA6C9AD836E,A326C7E33FC7329A11787748A01466231274E3548DE5DA22FC19A479E8FEDB20,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,A39A6F0BAFADFDEDDD3E4DB05A1B4B79BCC87A320565B38B78E80BABDFADF710,04163B8A5E897E66559BCD5C1CFDA9B53E1B166526D2B355C084AA11691C3E7C,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281043969,changed,6,Lighting,,,PS,0x10C06401,27F690DD46CC7C60EF80D204C2857BA1DE7BC299F614B3EBE9024C5B6AACB3DD,C358C298CF2EFC8576753153FFD0EA8B5A941A6EDC1C533187650EF27AA991B4,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,EE5922A5788425E8C16E18717A0D45C2F87CB4B0B7878C91E4BB59098D5B5CCF,4A5447FBF2D8F86E84596C34ECB7E4ACCB943A4F9D97F63A6EE19E39E7849BFC,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281044481,changed,6,Lighting,,,PS,0x10C06601,6C0029FB6F3481E5DE78ABB8665950B247D3ED5103B215E476F44166BBA9ABCB,AC907BD745A8F4B78D6C0E74FB6CD05FDCE65E372EDFE3CD314C36005A4CEA17,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,71F221AC428490028EDD60A0E120BC3DBFAE4B82F928C51165E9282D643BBBA8,ABA272EA0CDD87906EBF79266A21E2126A21A831DD371ED565746A9E09F69322,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281149441,changed,6,Lighting,,,PS,0x10C20001,2DAF184761AF8D8F0845DA65E62E1E85F58AF3F1F1740BAABC0314192AD89AB7,F4123357470E439D0F25C86F6948EBF8B4C242B5CECBB93CEC156088EA74C352,6289A3D52803BF74D4BF07383451A89AD95E06574DE0C117582972DD6DD148E5,562A9C316D76FC14AFDD5EA401EFFB2EF7A6EE516EDB17C42B632E9A43068065,6B2382474FBCD490C87A1EED837141B26C73D7FF991A025DF7A2861CA5BBB753,6289A3D52803BF74D4BF07383451A89AD95E06574DE0C117582972DD6DD148E5,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281149953,changed,6,Lighting,,,PS,0x10C20201,093560BD7362FB0592354D9C9D467939C147C54D7D8114E2FDE7C5918CAF8A90,DFB59F34C6762ED3890ED66DA5E81A74B78A936A7B099E165D1BB915C66C39B9,6289A3D52803BF74D4BF07383451A89AD95E06574DE0C117582972DD6DD148E5,4D49AD092F25FBFA0F228B293F80D825070FBC99E2ED1049606A48137883C428,A179DD442E6665902B037A778D9B17B6F03B11B58D46FA3369FEF8FF904CF6B1,6289A3D52803BF74D4BF07383451A89AD95E06574DE0C117582972DD6DD148E5,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281150465,changed,6,Lighting,,,PS,0x10C20401,59EF27627EBB1C5BC7173A2422A3F2D604E7510BD1CD38009A1874A504DC350E,D9AE328246FCA4A17B700F1F6B4026D5E4E06CD4425A10E864695B154ED60BC5,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,4B57542A0F8A7914A83FBE561E65680482611367B3A23D07908E626E29514CDC,F433A032010AE03F2715333EB51CD3333A39FD232A9F02D78F6794A645726C8E,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281150977,changed,6,Lighting,,,PS,0x10C20601,A32239834FED73DCB53E92D5FBB67C45FD3D76A09E6AFC1A9C5356C9431CE24A,242D641204FAE0087C8A2ABB676BDDCA0B455B718215A1FF48E791D4BD6A3D8B,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,32CD8878ED1E7039D0E2B8248536912198B26B00C0552989F9190265914BE6E5,34F8265E55612832ED0D0F50CF0F0C5DFBD680D644AD570B037C3FC9E5E6B534,D07289600D28AEACCD75B6CA51F5979BD2AE2D653BEFECE438A9442AD69C668E,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281165825,changed,6,Lighting,,,PS,0x10C24001,1CDFFFC2B0A27A52877C00774472DE412B8B4DA9DB1A2A51E8B4C6E0911B3123,1E90480EBF37684B9CFC5D24904BA746F118E19AF5EE81F0C335A63D3EDFEB55,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,3595D89F3F94097C8BFB1BEBE433D6014FD82E306E46DE88DDB9681845C7E7A0,2DF8BE254AA8458B7A255069DEC135ED5F8E55AC4A1EEC6D5487429216C1F4DB,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281166337,changed,6,Lighting,,,PS,0x10C24201,000ECCDFF05BF86AF13123CD4DC8182883C1BF87F048A395A1F150807554E75C,39FC11A72964FF7673F498B3C26037594F9421ED8EB48EB909A053FC1336149C,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,AE5643FBF59AA9D6A6680E2357AF1DC8004D8BB46F214606CB99FA835CFACFAC,7505A8B6060FFFC16F946E3D6B36F72A72C29DDCDAD8065A1F0065EA6446D3AA,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281166849,changed,6,Lighting,,,PS,0x10C24401,50B3F88739A694EB13482611773B67B8495C81812B592C48FF9C5540B861DDFD,811C35900620D2A5A20944AB71F9CE404B4DD3AE98551AA9517E3D7FC2C1ACC4,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,13105412A269488BFF6DA29D4AC018573A886C01A799B2C40F16AC7DE87B9251,E89E552BE2B7369CBFA49E8241F88B1DE46FA4A1F464AEBC912914F7EAA857F5,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281167361,changed,6,Lighting,,,PS,0x10C24601,86B32867A55688258ADE34D8EEEF5FBBF681F42D030C04B6CF06E79E33FC9BF9,8BD7C1F423BC94E157FF7C4493ED78A765557FC418149B7E021AF2814413A87E,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,3BDCDAA23A1CB7A7106B74BA52FB53B3F6CAFCD29BCC113EEAF5DB1F3A7F527D,BAF38E8175128897D4334994D3831BB4723199F64BB676A55489DACCC1DDDED6,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281174017,changed,6,Lighting,,,PS,0x10C26001,992FAA62BE282E00BA59D4E6C6CFAA5D15E1733AB1FC9A615C5E8A50CEA50A9F,92EE405855F521FC22F8FCD09DCF63256BA1591AD77D946723216A2F113AB8FE,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,AD9A1AC24481406A0EBCE82D8C4DC8924572A43C1D04A10D2F464213BF53BEC0,488D069DB99C1430F40CF4517C6CC0CC8CF1705B173639A311793E13F4DED025,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281174529,changed,6,Lighting,,,PS,0x10C26201,E6AC39741C3A540410D0F16BA29CAE9F52A5A4C303239C223CEECB72E7DE2438,A6F684C24ABEBC146F23B71F34DCA8A07C729D43633C5D84A5C32699056C406D,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,335D5FC093DF4BE3A7DEAC490DCA166E073D6DEB9ADCEB2C8A160E72E62E5C79,E0197B8526C1EC0572BC4C392CFC61E8080D2EAE161F5286B80FDEC58F1BF4EB,6D82DDC817577B1E5872EB44EC788337D99D314A1FF0AFB3F81226220CEB43B1,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281175041,changed,6,Lighting,,,PS,0x10C26401,6200617BCC1D2584709707F2AD631F6DB93DFA0D3AEC21364F945F887F5C585F,5E547CBBCF439E9B0B35C2899780F29F071761C311A7EA1385FD131B1F40CF98,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,33AEC9D6A8B5C20FB694F5ACD367F8A0AB7E20FF3BE98099405A271F8053C90D,4C30B005C9EB47D710E50F5663CC939AE513596666D96CAB1CD307F59472E2DB,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|281175553,changed,6,Lighting,,,PS,0x10C26601,9F2EF3B9EDF1AE11F1C11FFC7CC7749320C500CD52B3203F016E036EA4FCD370,25FA2304269A249ABB3E137E5581DBC5684DE529A695A5ABF0B8092CDE52ECC3,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,0877BDF2696AAECF9A4FF8BEDF54D6FD6792F73DCDC1DCEBA219CF41E77B4E1E,5AE9E3164CEDDFFFE2320079294873B5B74FFE77608078D59D3482AE2F101592,F7B1E32690945D706AAEAA4D3BAD34B069070BA9CB7FE7BF68E1EC86775FBCF0,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282066945,changed,6,Lighting,,,PS,0x10D00001,629717F655DDB8581F69C6507BB4E00A6FB5F358193CB2EF5F709FE028D479F9,F752C550A63F02ACFDF4E1C2AE488798652D4C3D44E13A5323CF0F9CFD0541D6,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,926D87EC49FE2F280DA84E9CE691546A00C15021064DF96AA2E3A6A03D6CB42E,1569B603D992C63C9727D36414921A98BEBEC5F8DE6DB53B855302B0D875FCBA,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282067457,changed,6,Lighting,,,PS,0x10D00201,C43E727BA4E0193735791718ABEC6259D266765CA76715787D2DA4C862A30CC7,0EA37E09C9D84BC2FB778E77C93EA4BEABC2C3FA745AA90B030C0487CB3ECDE6,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,B5FF333FED94B05769AEEFBD1CB0A13F3155DE6A14F4992881F304EE1FFC6E1B,A8752D99C52815ED83FDAB4E1C9D52DB91755F14A85FFD7F61A1498FCE453883,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282083329,changed,6,Lighting,,,PS,0x10D04001,AD075A40ACB7CB9FEDDC5FF136D9E2A14BA201FBB3218517B3A23FF8E246B005,E77D04B9487F253631F0CAFC7875DB30220254B536C233776E86E353439712B0,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,539DA7E7510CC0C74B15574797C9C61292E3EF9DBBB0228D15F9CED56E2B5DA7,758DD7301A04A0BC6FA67597F75CC85215012AA600355C0A07F65FD8FFA991EF,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282083841,changed,6,Lighting,,,PS,0x10D04201,796B3F780ACB058B86F5389437A097AF94AB3E58497C7AA5FEBFA2AABF7C477F,4715C399D341765BEB3E84572673A61C5B1573A56E366E34766CBC8AC2326AB5,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,C6E22D4D448195F8D856DD309A6B4D773528C85EFB77F8B4FE7000D29A95DEA8,D2BEE22EF9C5EC984892BB99560E111AD71F0B794072620CBB91068EA8761708,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282091521,changed,6,Lighting,,,PS,0x10D06001,385B5BF93095C4C37FEC1356498875BA3F60A81F6A21EE00E126D525069564D0,AFFBB96B97355DBA4C718E348E1333EEFB328B5E78C1BE69F94525FA51DB952D,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,065990703EE3038E0C8B27505E5B5478DF0AB407773027DF640C15811144C47B,229C6DD4A9C93FB5DE7BD919BB7CD459E7C9CC5CBEDB59A0D0FCDDA33F29D78D,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282092033,changed,6,Lighting,,,PS,0x10D06201,B73975DA5FB5EB38B3CE16E2BD744981B1CB989201BBED411FB2D3E3A43A8ED2,A649079F134D9E280693D6283A2BA13BDF79EAAAA33C6D9FF8401870FFAE96FE,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,5DAE27AE130AB286BC70F8F2DBFC162AD1AC23287C976B65CBAD8A8D26646514,13236E99DCA102A25BF99B95B0805063E0F2143BB626D31F2F9BC3616540D60A,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282198017,changed,6,Lighting,,,PS,0x10D20001,6790DCB5A5DBCD5C1BED4E828CA6DA8BC51E23508A1539BC5C72A14004C57FC3,DD2AD0C0BC0C4B5A60F2156D2BB71C4CE80A6D314D4055E8E971A2CA322729DF,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,84C03CD0C8BEA12A9EEEEC2AB08A9061373377D1A1FF1615FFC112DE3313DD7F,04D68ABBADB88484903421479309827BC749309BFBCAE722984144A4E7841A66,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282198529,changed,6,Lighting,,,PS,0x10D20201,E06983D3A24DF06076AAD55353C972B2A5B2B78A1AFED572899DE7876DE0C67E,D1877DA59CED655BFB8D84815B0FB709D44AF059E1B41E72F1871956EEE7BE98,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,26144B4573280D1FD840B11A175314BFD32E1ED23C3C7CB1F9EF19DE68316A7B,99A4CED9AC7E5BDEAE2D37A322D89C64F566A843C14753AF03E5EBFB78B8883D,5C2CEDF748403E1FAFC1E33B10C497D74939C7EA49ADD290BB60D0FBC49E6B98,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282214401,changed,6,Lighting,,,PS,0x10D24001,700CFF4BCCCC0953EC0D3C446C72028D1071071A84A3B3F712E0C79AC6120C83,F7E604C0E55D0CE09929617CF55C0A83565EABF22113F2A21324323D90944359,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,67F5E449132CAB050CCEEBA870A6E5F22379CFB96A9B395AB20A29D91361A300,0473CAF68A8FA4520CFAE16085153A702269ACDD3CB5CC182242297C3A7D8BEB,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282214913,changed,6,Lighting,,,PS,0x10D24201,899F9AE5F82285EFDC369EA86BF8FBCB7D7E83FB7102C858DA399654A7D4DE65,25C13629733A4013B1E617F8A6DD16DB4219B2176B30ACFE6A83EEE89CA201FD,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,7A4A3EF738AED361D3765FBECC834C86CD7266547ADA4FE735904040AFCE28F2,1D6DFE1B405CE5E587B1BD08B7709AFC85EE8D838AD3071DAFEE0DBBA8D5655F,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282222593,changed,6,Lighting,,,PS,0x10D26001,04624111EE94A5FB462BFD4C85A939C9A5B05A5FC13A365BB3DE0F916B04B322,25ED8E9125B01A28C93E48274F834F3F0CC0401E56F6AF2BD536279B1E389AA0,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,26B0DCE47CE4F8809B7CE36611D83086A6E97E413C6CBAD37051B80345B2FCC1,C532B69582C144DAFF2AD6264FF2B94E3F842407C633AD56D63EF89E960EB0D6,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|282223105,changed,6,Lighting,,,PS,0x10D26201,A6757B85F5CD119B15BD419C9439175DDA95708328A4605BDAC1CF6B9F17F9F8,D0C180ACB1C3AA0EE9C916BCD4898BFCFC71C2B49A98F74E43AA714E44C715DC,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,D9A61B1318EEC7AC15322478420D26D6855FE97D748648ACBB68389F509EE97F,F010D60C645C9F60D71EEBDA0B87EA3945C6690613BADC336FA7D0A35A366A41,D01EA0CB367848BFDAF74A4470D2724AA7FAC3F860C746CB33B952DBFC53410A,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|301989893,changed,6,Lighting,,,PS,0x12000005,B242A1BEADE000DF794265BB6ED1377444FCC29875A72C269D7E83D8A2187601,6845551364A92C80D9F7F2C532250E0A2535CB45D9DAA30453B11F105EF7C080,21858CC05328D9D3BE0CC04EC8149C01B827C138BBB38DD23F9EA2DB7F796EDF,FD322545972EE0FBFF74E880954D9E4FE09B0E539BBC8F89DA687100EED5147E,3D57E0EA462D4771A265BB8B963785522874A875911CCFCD70E4823F9CE1C38A,21858CC05328D9D3BE0CC04EC8149C01B827C138BBB38DD23F9EA2DB7F796EDF,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|302252037,changed,6,Lighting,,,PS,0x12040005,AA6BA305AE43D1BA12D48B029769FA2592D7E72A366BBF25A3258CB193841F9B,08D27C5D30F2A691FF260FE0AD2E5E2628B3A547F664B4E1FDD58BF845F2D78E,B40EE9F968DD96BEE65A3ED68AF7C2C4886B5312007A2A3B596EBC7E50477562,5DADE683FB05856DA7CDA36439B3BBCBA890A644852F626CD9325688DBD22DBC,691102FFA899FD53F91D860328219115E46FB3B0FC9DBC1E96457BEFC79B498C,B40EE9F968DD96BEE65A3ED68AF7C2C4886B5312007A2A3B596EBC7E50477562,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|318767105,changed,6,Lighting,,,PS,0x13000001,8FD50A710E42CAAC2FF2651434AB68AB448DD52B218DBFBEF3F6E21767F872B2,0CEC7402B18E5FF1E4F7EC7DCCAA124F86D7183879DC1056CBEF33D84E3B41AF,24787A6FD0DF2C9A8D5951E199C1F8DC7C57D3B9AE3B4B096B63CDAC1C3431B5,E31D96A8A9368D77988BBF3C0F86B50B6A228B41A3EAB0F4754F819FA23BE97D,E969062C7D361AFEEC444FB8D7068665178D5E9C6876B128D060F6707994E59C,24787A6FD0DF2C9A8D5951E199C1F8DC7C57D3B9AE3B4B096B63CDAC1C3431B5,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|318767617,changed,6,Lighting,,,PS,0x13000201,C1D41FD4D53A76545B2609EA8317FAB9E3893E429FB2E4A9032BC28DE4591CC5,6767959FBC2FF56934D46CED7BC5A8F802D3FBF85AECC90164E7126565D169F0,B5BF95A735F87D15E25D5783069E3776B29F901B22CFB0EA7F7E99D137BBD10F,8233DC65EDF51D6297558A5966D8E275BBF071AE4DCB017A3335F411734DFD02,958AAE841433068D425D42805EFD76E2AD1E4D03796C41C8375CFCB6F3695F21,B5BF95A735F87D15E25D5783069E3776B29F901B22CFB0EA7F7E99D137BBD10F,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|318783489,changed,6,Lighting,,,PS,0x13004001,C185AB0377D3BAD08CEEE4989838E8C1A8F28390EE4F2C788E693E696FCE1F07,A8AB2FE3F1426BBA88A27763CC2274CBE7A73CB9A5F74BD6B2FBFB6DB5E2154C,0F2DC359C5B0CAC33CCFFD10FE9D698E4ECA70E5F7DD7CCA2220794C11FA14D3,3A5386F079B70FF1EFC1E644E938DEECEF5D44C31671C0451F16FC6D6D126C07,81123F7C7AE214300437E120F3A1C31A13EED83F44FDC29F5F1983EDFAA0B31A,0F2DC359C5B0CAC33CCFFD10FE9D698E4ECA70E5F7DD7CCA2220794C11FA14D3,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
6|PS|318784001,changed,6,Lighting,,,PS,0x13004201,94391A9CDC8D854F17151723ECB09712D790C8E5F240149301763AE9F60EBEE7,3D84EEC3D0BDC3604678911D25333AF9843AF1F2DB58CAA20FFE26C37C40D4FC,7DA76C4025695A69FFDC903A56CDD7EA64B08E2530F8BB547DDEBBE0CF9A089B,413D7B8350B695951BBA183469075882056647A89D95BBAAE99017712D9356F3,122AF5C2DE824B2040FFEE225CB6BEC897A20E075B413544E40DA1E4A220A828,7DA76C4025695A69FFDC903A56CDD7EA64B08E2530F8BB547DDEBBE0CF9A089B,package/Shaders/Lighting.hlsl,common authoritative-1.7 MRT source; no native adapter
